TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201008062300,201008062330,10.085,0,6.746,10.085,0,0,0,0,0,0,0,254.334,0,275.787,254.334,0,327.345,0,280.661,327.345,0,4.87,0,3.465,4.87,0,-9999,69.53,69.53,2,0,0,0,0,4.991,2.626,4.991,0,251.917,0.735,60.742,-97.225,0,0.002,0.076,351.484,393.051,1,10.18,0,35.235,0,-23.703,0,80.638,0,98.7061,83.4019,120.109,26.8759,1,45,38.2457,-156.812,0,-191.449,-232.704,-161.997,44.9151,1,46,69.0263,480,1,1,4.50517,4.73849,1,1,1.0665,0.96098,2,2,96,63,1.29029,1.20575,4.66571,4.66486,1,1,1.07435,1.01496,2,2,86,66,1.29679,1.2492,4.75354,4.93115,0.975,0.975,0.11537,0.116777,3.89481,4.18891,4.22141,4.52437,4.92825,5.6414,6.179,4.13643,4.30963,4.342,4.66486,5.44674,5.76612,6.25933,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4.89695,4.7831,4.93559,0.0790355,4.35529,4.52152,4.54864,4.72123,5.21329,5.76687,5.87224,4.61081,4.64841,4.81796,0.0803276,4.14522,4.41352,4.47587,4.61081,5.04271,5.21329,5.83117,0.068841,0.118245,0.0044352,0.056872,-0.950537,-0.433478,-0.099208,0.062548,0.223597,0.245544,0.435653,0.068649,-0.017303,0.0573111,0.0585313,-1.0362,-0.32307,-0.0006,0.095721,0.224316,0.243347,0.515506,3.89539,3.87681,4.13712,0.128212,2.13205,3.65782,3.94668,3.99797,4.68186,5.00411,5.20521,4.09711,4.60789,4.10339,0.10624,2.44408,3.60167,3.89561,3.99797,4.44334,4.98102,5.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008062330,201008070000,9.504,0,6.577,9.504,0,0,0,0,0,0,0,247.552,0,275.787,247.552,0,326.272,0,280.661,326.272,0,4.15,0,3.398,4.15,0,-9999,69.514,69.514,2,0,0,0,0,5.166,2.645,5.166,0,249.442,0.778,65.22,-101.993,0,0.004,0,349.545,392.978,1,10.015,0,35.165,0,-23.95,0,70.582,0,86.3969,73.0012,105.131,26.6307,1,49,35.7276,-146.98,0,-179.445,-218.114,-151.84,44.2097,1,49,66.0913,480,1,1,4.25998,4.3867,1,1,1.0632,0.96535,2,2,104,66,1.12643,1.02348,4.37673,4.32772,1,1,1.05111,1.01085,2,2,93,70,1.11503,1.0665,4.38097,4.46213,0.975,0.95,0.054278,0.0500687,3.82635,4.08015,4.10837,4.27264,4.588,4.82434,4.96657,4.05473,4.18208,4.20071,4.3492,4.72623,4.86209,4.96657,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4.84905,4.73566,4.87033,0.0777965,4.27951,4.46781,4.48187,4.67762,5.11589,5.72069,5.77808,4.53312,4.57028,4.75183,0.0800827,4.05945,4.33435,4.39273,4.53346,5.00051,5.15748,5.76695,0.297624,0.407943,0.408207,0.0443199,0.091003,0.223509,0.253671,0.297624,0.351369,0.763086,1.00325,0.273485,0.193546,0.382217,0.038961,0.094759,0.22478,0.251484,0.284363,0.376323,0.633109,0.880668,3.69987,3.72331,3.98024,0.126435,2.04041,3.48558,3.78288,3.83771,4.62279,4.85058,5.03427,3.88982,4.44693,3.93606,0.105253,2.27717,3.42373,3.70005,3.82735,4.3202,4.79798,4.9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070000,201008070030,9.871,0,6.408,9.871,0,0,0,0,0,0,0,251.142,0,275.787,251.142,0,312.723,0,280.661,312.723,0,4.57,0,3.331,4.57,0,-9999,69.498,69.498,2,0,0,0,0,5.327,2.665,5.327,0,256.204,0.75,62.621,-102.781,0,0.007,0.206,353.717,393.009,1,9.835,0,35.17,0,-24.094,0,76.06,0,93.1023,78.667,113.29,25.22,1,47,35.9831,-154.829,0,-189.028,-229.761,-159.948,41.9209,1,48,66.6002,480,1,1,4.3445,4.52354,1,1,1.06206,0.96535,2,2,101,64,1.12693,1.06991,4.48649,4.45298,1,1,1.06865,1.01085,2,2,89,70,1.13314,1.11114,4.47558,4.59047,0.95,0.925,0.0660612,0.0662304,3.83713,4.12461,4.15643,4.36713,4.66984,4.87824,5.25451,4.07768,4.24252,4.27374,4.46114,4.72623,5.16515,5.45269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.86949,4.75642,4.90513,0.0788886,4.31993,4.4985,4.51232,4.69667,5.16999,5.74629,5.83099,4.57476,4.6125,4.78703,0.0805073,4.10641,4.3771,4.43783,4.57476,5.02799,5.19017,5.80116,0.220544,0.303438,0.314652,0.0549909,-0.198634,0.150554,0.2188,0.246356,0.285371,0.419379,1.16841,0.206478,0.12601,0.313407,0.0465456,-0.178063,0.162651,0.2188,0.250019,0.298455,0.416584,0.925361,3.83301,3.8267,4.08539,0.127915,2.09011,3.59135,3.89554,3.94372,4.66024,4.9475,5.14354,4.03415,4.5614,4.04876,0.105962,2.37734,3.55442,3.83318,3.94372,4.39722,4.92513,5.08242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070030,201008070100,10.573,0,6.239,10.573,0,0,0,0,0,0,0,271.403,0,275.787,271.403,0,314.926,0,280.661,314.926,0,5.29,0,3.263,5.29,0,-9999,69.482,69.482,2,0,0,0,0,5.576,2.685,5.576,0,258.57,0.922,58.725,-85.993,0,0,0.181,357.215,392.773,1,9.685,0,35.1,0,-22.199,0,110.433,0,135.177,114.218,164.488,26.4417,1,47,45.6927,-196.998,0,-240.512,-292.339,-203.512,44.2687,1,48,79.3441,480,1,1,4.59888,4.93058,1,1,1.0665,0.960562,2,2,92,62,1.322,1.23184,4.77004,4.84539,1,1,1.08005,1.01517,2,2,83,65,1.33296,1.27488,4.82954,5.00917,0.975,0.975,0.106194,0.106834,3.9763,4.27736,4.29926,4.5326,5.21337,5.83976,6.0398,4.26059,4.38827,4.42574,4.75754,5.58599,5.93069,6.0398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.91342,4.80062,4.97474,0.081001,4.40089,4.53383,4.57116,4.73967,5.25686,5.7966,5.95447,4.65801,4.6967,4.85752,0.0813382,4.19996,4.46246,4.52778,4.65801,5.07956,5.27753,5.91346,-0.018818,-0.044768,-0.034435,0.0531928,-0.653186,-0.408707,-0.192451,-0.018818,0.183551,0.208206,0.468634,-0.010519,-0.073339,0.0164717,0.0546282,-0.653186,-0.298632,-0.108139,0.014079,0.184056,0.208151,0.552361,4.08166,4.01942,4.27946,0.130315,2.19112,3.79998,4.08166,4.14476,4.73131,5.19125,5.36834,4.30072,4.76445,4.25861,0.107301,2.57987,3.78162,4.08183,4.15749,4.54584,5.10502,5.35007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070100,201008070130,10.216,0,6.07,10.216,0,0,0,0,0,0,0,285.657,0,275.787,285.657,0,314.637,0,280.661,314.637,0,4.78,0,3.196,4.78,0,-9999,69.467,69.467,2,0,0,0,0,5.898,2.705,5.898,0,264.054,1.003,61.845,-70.366,0,0.006,0,356.024,392.919,1,9.56,0,35.045,0,-16.098,0,90.495,0,110.484,93.5967,134.791,24.396,1,49,39.0853,-154.162,0,-187.486,-228.771,-159.259,42.0638,1,50,66.5174,480,1,1,4.53755,4.77465,1,1,1.0665,0.960562,2,2,96,62,1.27968,1.18848,4.69814,4.70251,1,1,1.08005,1.01517,2,2,87,67,1.291,1.23303,4.75716,4.92613,0.975,0.975,0.103603,0.104078,3.92296,4.23949,4.26023,4.5272,4.96393,5.65396,6.0398,4.17869,4.35308,4.3888,4.70251,5.45813,5.7528,6.0398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.88202,4.76964,4.9334,0.0802041,4.35283,4.50806,4.54472,4.70941,5.21618,5.76774,5.88941,4.60879,4.64729,4.81561,0.0811581,4.14569,4.41234,4.47516,4.60879,5.05414,5.22127,5.85004,0.021616,0.067132,0.00727575,0.0488196,-0.536623,-0.376075,-0.12797,0.021616,0.174135,0.193723,0.44291,0.024442,-0.050851,0.0510257,0.0508755,-0.536623,-0.220325,-0.035328,0.042496,0.174135,0.204621,0.526942,3.95265,3.91998,4.1755,0.128746,2.13198,3.69071,3.99225,4.04856,4.69533,5.06264,5.232,4.16248,4.65546,4.14883,0.106379,2.47132,3.67567,3.95282,4.04856,4.46948,5.00354,5.20212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070130,201008070200,10.259,0,5.901,10.259,0,0,0,0,0,0,0,263.854,0,275.787,263.854,0,315.495,0,280.661,315.495,0,4.7,0,3.129,4.7,0,-9999,69.451,69.451,2,0,0,0,0,5.478,2.725,5.478,0,261.929,0.908,62.543,-92.87,0,0.002,0.016,356.709,392.935,1,9.545,0,35.03,0,-13.336,0,20.7714,1,25.2614,21.4833,30.9387,23.0167,2,184,24.0603,-113.792,0,-138.331,-168.864,-117.554,40.5674,1,52,55.6091,480,1,1,4.56002,4.8172,1,1,1.0632,0.96098,2,2,94,63,1.32172,1.22973,4.73036,4.74028,1,1,1.08432,1.01795,2,2,86,66,1.33877,1.27474,4.79462,4.97728,0.975,0.975,0.10786,0.108394,3.90117,4.26935,4.29154,4.5272,5.02881,5.83976,6.0398,4.15318,4.39609,4.43723,4.72623,5.58599,5.93069,6.0398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.87899,4.76698,4.93391,0.0805285,4.35343,4.50525,4.54228,4.70722,5.21851,5.76872,5.89552,4.60954,4.64828,4.81609,0.0813798,4.14721,4.41333,4.47634,4.60954,5.05774,5.22553,5.85655,-0.007025,0.026704,-0.0433707,0.0526806,-0.712185,-0.468184,-0.202217,-0.033064,0.141476,0.185119,0.445445,-0.000383,-0.082082,0.0119058,0.0542594,-0.712185,-0.220297,-0.110897,0.012321,0.148015,0.200252,0.530544,3.96703,3.93126,4.18442,0.128692,2.13346,3.70202,4.00251,4.06035,4.69974,5.08109,5.23226,4.17795,4.6646,4.16022,0.106334,2.48113,3.69359,3.9672,4.06035,4.47819,5.00813,5.21163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070200,201008070230,10.022,0,5.732,10.022,0,0,0,0,0,0,0,247.736,0,272.781,247.736,0,314.611,0,277.148,314.611,0,4.48,0,3.061,4.48,0,-9999,69.435,69.435,2,0,0,0,0,5.694,2.744,5.694,0,253.169,1.049,63.711,-108.069,0,0.003,0.082,355.724,392.86,1,9.475,0,34.99,0,-16.71,0,97.66,0,118.77,101.007,144.924,22.3017,1,53,39.4614,-178.394,0,-216.956,-264.731,-184.509,40.6111,1,54,72.0118,481,1,1,4.45777,4.68015,1,1,1.06206,0.96098,2,2,99,63,1.24236,1.18646,4.61548,4.60585,1,1,1.07435,1.01496,2,2,86,66,1.25288,1.23059,4.69255,4.87432,0.95,0.95,0.103016,0.106648,3.82471,4.20307,4.23931,4.49133,4.86391,5.49221,5.9085,4.04868,4.34059,4.37932,4.60585,5.39881,5.73228,6.179,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4.85607,4.74447,4.90512,0.0800965,4.32,4.48663,4.51309,4.6856,5.17632,5.74873,5.85178,4.57534,4.614,4.78689,0.0813424,4.10977,4.37858,4.43992,4.57534,5.04093,5.20546,5.81406,0.084734,0.138618,0.0307993,0.0523729,-0.578078,-0.426504,-0.054038,0.081784,0.172522,0.204433,0.5111,0.082664,-0.001476,0.0793127,0.0518517,-0.578078,-0.179973,0.064326,0.094934,0.172544,0.267344,0.513731,3.8823,3.86567,4.11522,0.127644,2.09308,3.62986,3.93008,3.98383,4.67578,4.9973,5.15165,4.08721,4.59171,4.0877,0.105728,2.40981,3.61787,3.88246,3.98383,4.42753,4.94,5.11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070230,201008070300,10.47,0,5.63,10.47,0,0,0,0,0,0,0,253.073,0,272.781,253.073,0,315.038,0,277.148,315.038,0,5.11,0,3.024,5.11,0,-9999,69.429,69.429,2,0,0,0,0,6.169,2.766,6.169,0,261.453,0.998,59.834,-105.146,0,0.002,0.091,358.129,392.581,1,9.375,0,34.985,0,-18.275,0,67.439,0,81.9819,69.6688,100.077,22.9131,1,55,32.1423,-149.088,0,-181.238,-221.242,-154.017,42.0817,1,55,65.2239,481,1,1,4.55302,4.84637,1,1,1.0632,0.96098,2,2,94,63,1.33668,1.24215,4.71083,4.76824,1,1,1.08432,1.01517,2,2,86,65,1.35354,1.28453,4.787,4.97306,0.975,0.975,0.109632,0.109901,3.87931,4.2195,4.27366,4.5272,5.0828,5.83976,6.0398,4.11168,4.35658,4.39081,4.72623,5.58599,5.93069,6.0398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.88173,4.77044,4.94794,0.0815386,4.36975,4.50702,4.54484,4.71153,5.24294,5.77995,5.92993,4.62656,4.66591,4.83022,0.0819604,4.16758,4.43118,4.49539,4.62656,5.07401,5.24486,5.89138,0.005556,0.002204,-0.0251183,0.0540941,-0.687746,-0.443369,-0.211562,-0.029399,0.189703,0.22138,0.459326,0.009351,-0.044922,0.0328975,0.0558067,-0.687746,-0.259309,-0.081457,0.034188,0.208282,0.258072,0.546808,4.0407,3.98848,4.23735,0.129046,2.15516,3.76235,4.0407,4.10999,4.72114,5.16423,5.27488,4.25707,4.71972,4.22083,0.106517,2.53774,3.75757,4.04087,4.11717,4.52221,5.0492,5.27961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070300,201008070330,10.58,0,5.527,10.58,0,0,0,0,0,0,0,249.108,0,272.781,249.108,0,313.96,0,277.148,313.96,0,5.46,0,2.987,5.46,0,-9999,69.424,69.424,2,0,0,0,0,6.098,2.788,6.098,0,274.305,1.153,57.451,-108.971,0,0.002,0.032,358.049,392.295,0,9.265,0,34.93,0,-18.258,0,68.842,0,83.7231,71.2016,102.539,21.0997,1,55,31.3821,-173.792,0,-211.269,-257.902,-179.538,39.9375,1,55,70.4943,480,1,1,4.57017,4.93058,1,1,1.0632,0.960562,2,2,94,62,1.33355,1.23751,4.77004,4.84539,1,1,1.08005,1.01517,2,2,83,65,1.34702,1.28036,4.80771,4.99565,0.975,0.975,0.109423,0.109074,3.88637,4.22984,4.28543,4.5272,5.21337,5.83976,6.0398,4.12121,4.37022,4.40545,4.75754,5.58599,5.93069,6.0398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.88336,4.77244,4.95537,0.0820679,4.3784,4.50802,4.54635,4.71395,5.2528,5.78587,5.94791,4.63557,4.67523,4.83771,0.0822666,4.17833,4.44062,4.50547,4.63557,5.08244,5.25584,5.90955,-0.011838,-0.07295,-0.0402738,0.0550332,-0.67487,-0.430298,-0.206921,-0.021142,0.182903,0.218956,0.466555,-0.006207,-0.094809,0.0188862,0.0567245,-0.67487,-0.316984,-0.134124,0.020563,0.203778,0.257191,0.555242,4.07947,4.0185,4.26512,0.129243,2.16666,3.79407,4.07947,4.13476,4.73227,5.20776,5.29759,4.29871,4.74867,4.25265,0.106629,2.56769,3.78884,4.07964,4.15067,4.54522,5.07039,5.31545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070330,201008070400,10.161,0,5.424,10.161,0,0,0,0,0,0,0,247.911,0,272.781,247.911,0,312.885,0,277.148,312.885,0,4.99,0,2.95,4.99,0,-9999,69.418,69.418,2,0,0,0,0,5.568,2.81,5.568,0,275.232,1.031,59.947,-107.862,0,0.003,0,355.774,392.418,0,9.165,0,34.92,0,-18.218,0,68.513,0,83.323,70.8613,102.049,21.141,1,58,31.3279,-153.744,0,-186.898,-228.151,-158.827,39.2647,1,58,64.6725,480,1,1,4.96949,4.96949,0,0,1.36961,1.39914,1,1,25,17,1.36961,1.39914,4.96949,4.96949,0,0,1.33698,1.40156,1,1,22,18,1.33698,1.40156,5.02535,5.05838,0.975,0.975,0.0562707,0.0612353,4.5272,4.96949,4.96949,4.96949,4.96949,4.96949,6.0398,4.5272,4.96949,4.96949,4.96949,4.96949,4.96949,6.0398,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4.84773,4.73724,4.90772,0.0810923,4.32306,4.47884,4.51623,4.6795,5.18491,5.75244,5.87191,4.57886,4.61825,4.78941,0.0820133,4.11573,4.38285,4.44481,4.57886,5.0525,5.21915,5.83535,-0.400652,-0.232253,-0.150658,0.0759587,-0.681089,-0.514474,-0.453485,-0.29059,-0.006706,0.436452,0.865855,-0.435492,-0.351237,-0.24202,0.080894,-1.0387,-0.643953,-0.567315,-0.435492,-0.121716,0.215432,0.865855,3.92859,3.90207,4.14459,0.127539,2.09893,3.6665,3.9636,4.02212,4.69002,5.04978,5.16799,4.13701,4.62191,4.12463,0.10562,2.4417,3.67462,3.92875,4.02212,4.45574,4.95636,5.1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070400,201008070430,10.497,0,5.322,10.497,0,0,0,0,0,0,0,248.211,0,272.781,248.211,0,312.613,0,277.148,312.613,0,5.55,0,2.913,5.55,0,-9999,69.413,69.413,2,0,0,0,0,4.974,2.832,4.974,0,278.225,0.971,56.469,-109.767,0,0.001,0.092,357.887,392.05,0,9.055,0,34.911,0,-18.042,0,64.222,0,78.1044,66.4232,95.6577,19.3596,1,42,29.0592,-155.781,0,-189.374,-231.174,-160.932,37.5834,1,42,64.2166,480,1,1,4.29507,4.29507,0,0,1.18889,1.15198,1,1,19,13,1.19454,1.17198,4.29507,4.29507,0,0,1.1411,1.16181,1,1,17,14,1.14699,1.18165,4.50811,4.58405,0.975,0.975,0.0873403,0.101918,4.29507,4.29507,4.29507,4.29507,4.29507,4.5272,6.0398,4.29507,4.29507,4.29507,4.29507,4.29507,4.72623,6.0398,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4.86532,4.75516,4.93871,0.0822485,4.35905,4.49284,4.53133,4.69771,5.23358,5.77522,5.93006,4.61596,4.65591,4.82077,0.0825454,4.1578,4.421,4.48509,4.61596,5.07739,5.2488,5.89301,0.288744,0.460089,0.354668,0.0696432,-0.334707,0.037366,0.187409,0.260909,0.562135,0.682959,0.939501,0.254037,0.360844,0.280521,0.0684176,-0.36654,-0.104009,0.075933,0.238087,0.459738,0.61596,0.938533,4.04762,3.99427,4.23526,0.128525,2.144,3.76573,4.04762,4.11109,4.72402,5.14686,5.2489,4.26468,4.71703,4.22421,0.106187,2.53728,3.76804,4.04778,4.12076,4.5267,5.03474,5.26792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008070430,201008070500,10.465,0,5.219,10.465,0,0,0,0,0,0,0,247.362,0,272.781,247.362,0,312.308,0,277.148,312.308,0,5.55,0,2.876,5.55,0,-9999,69.407,69.407,2,0,0,0,0,4.813,2.854,4.813,0,268.397,0.864,56.403,-109.554,1.514,0.065,0,356.917,392.013,0,8.965,0,34.85,0,-17.523,0,49.996,0,60.8033,51.7096,74.4683,17.8828,1,31,24.5849,-133.815,0,-162.672,-198.577,-138.239,36.5907,1,31,57.7879,480,1,1,4.3713,4.3713,0,0,1.22626,1.11985,1,1,14,11,1.42927,1.36455,4.3713,4.3713,0,0,1.17279,1.11276,1,1,13,12,1.38367,1.35873,4.71668,4.79298,0.975,0.975,0.102666,0.112514,4.3713,4.3713,4.3713,4.3713,4.5272,5.83976,6.0398,4.3713,4.3713,4.3713,4.3713,4.72623,5.93069,6.0398,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4.85697,4.74719,4.93138,0.0823677,4.35053,4.4858,4.52439,4.69026,5.22398,5.7706,5.92282,4.60734,4.64745,4.8133,0.0826962,4.14886,4.41241,4.47619,4.60734,5.07554,5.24656,5.8864,0.205354,0.375891,0.138402,0.0552201,-0.706713,-0.160094,-0.044284,0.15309,0.318957,0.476769,0.598518,0.170949,0.276155,0.101203,0.0590046,-0.706713,-0.223857,-0.044284,0.114223,0.316711,0.376423,0.598518,4.03516,3.98482,4.22306,0.128211,2.13415,3.75447,4.03516,4.10157,4.72084,5.11738,5.23291,4.2514,4.70406,4.21293,0.105993,2.52498,3.76127,4.03532,4.10969,4.51947,5.01954,5.24797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
